tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;47;3000;TT;7;3000;0
;tTT1;9;3000;TT;7;3000;0
;tTT2;4;2000;TT;7;2000;0
;tTT3;37;2000;TT;7;2000;0
;tTT4;3;4000;TT;7;4000;0
;tTT5;3;2000;TT;7;2000;0
;tTT6;1;2000;TT;7;2000;0
;tTT7;85;4000;TT;7;4000;0
;tTT8;17;2000;TT;7;2000;0
;tTT9;62;4000;TT;7;4000;0
;tTT10;24;4000;TT;7;4000;0
;tTT11;206;4000;TT;7;4000;0
;tTT12;19;2000;TT;7;2000;0
;tTT13;10;2000;TT;7;2000;0
;tTT14;3;2000;TT;7;2000;0
;tTT15;14;2000;TT;7;2000;0
;tTT16;17;2000;TT;7;2000;0
;tTT17;99;3000;TT;7;3000;0
;tTT18;153;4000;TT;7;4000;0
;tTT19;11;2000;TT;7;2000;0
;tTT20;52;2000;TT;7;2000;0
;tTT21;52;2000;TT;7;2000;0
;tTT22;20;2000;TT;7;2000;0
;tTT23;55;4000;TT;7;4000;0
;tTT24;48;3000;TT;7;3000;0
;tTT25;18;4000;TT;7;4000;0
;tTT26;29;2000;TT;7;2000;0
;tTT27;52;2000;TT;7;2000;0
;tTT28;12;2000;TT;7;2000;0
;tTT29;30;3000;TT;7;3000;0
;tET12;60;4000;ET;0;3612;2
;tET3;56;4000;ET;1;3071;1
;tET16;12;3000;ET;1;2723;0
;tET17;28;3000;ET;2;2641;0
;tET14;1;3000;ET;2;2632;0
;tET8;5;3000;ET;2;2374;0
;tET2;4;4000;ET;2;2055;0
;tET19;3;2000;ET;3;1948;2
;tET4;9;2000;ET;3;1926;0
;tET9;3;2000;ET;3;1910;0
;tET5;8;2000;ET;4;1892;0
;tET1;18;3000;ET;4;1882;0
;tET6;8;3000;ET;5;1864;0
;tET11;1;2000;ET;5;1842;0
;tET7;19;3000;ET;6;1790;0
;tET10;12;2000;ET;6;1699;0
;tET15;9;2000;ET;6;1432;0
;tET18;8;2000;ET;6;1364;0
;tET13;32;2000;ET;6;1174;0
;tET0;2;2000;ET;6;1127;1
