tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;57;4000;TT;7;4000;0
;tTT1;214;4000;TT;7;4000;0
;tTT2;73;3000;TT;7;3000;0
;tTT3;284;4000;TT;7;4000;0
;tTT4;37;3000;TT;7;3000;0
;tTT5;7;3000;TT;7;3000;0
;tTT6;123;2000;TT;7;2000;0
;tTT7;48;3000;TT;7;3000;0
;tTT8;30;2000;TT;7;2000;0
;tTT9;103;4000;TT;7;4000;0
;tTT10;8;2000;TT;7;2000;0
;tTT11;61;4000;TT;7;4000;0
;tTT12;13;4000;TT;7;4000;0
;tTT13;253;4000;TT;7;4000;0
;tTT14;9;2000;TT;7;2000;0
;tTT15;140;4000;TT;7;4000;0
;tTT16;70;2000;TT;7;2000;0
;tTT17;17;2000;TT;7;2000;0
;tTT18;38;3000;TT;7;3000;0
;tTT19;28;4000;TT;7;4000;0
;tTT20;58;3000;TT;7;3000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;3;3000;TT;7;3000;0
;tTT23;31;3000;TT;7;3000;0
;tTT24;83;4000;TT;7;4000;0
;tTT25;32;4000;TT;7;4000;0
;tTT26;5;3000;TT;7;3000;0
;tTT27;12;4000;TT;7;4000;0
;tTT28;8;2000;TT;7;2000;0
;tTT29;103;2000;TT;7;2000;0
;tET1;14;4000;ET;0;3961;3
;tET13;67;4000;ET;0;3924;2
;tET18;20;4000;ET;0;3555;1
;tET9;10;4000;ET;1;3132;0
;tET14;27;3000;ET;1;2921;0
;tET7;15;3000;ET;2;2891;3
;tET0;1;3000;ET;3;2858;0
;tET8;6;4000;ET;3;2683;0
;tET10;12;4000;ET;3;2526;0
;tET17;4;3000;ET;3;2445;0
;tET15;59;3000;ET;3;2406;0
;tET4;11;3000;ET;4;2256;0
;tET5;25;3000;ET;4;2132;0
;tET19;1;3000;ET;5;2073;3
;tET16;12;2000;ET;5;1842;0
;tET2;15;2000;ET;5;1665;0
;tET11;10;2000;ET;5;1503;0
;tET12;1;2000;ET;6;1385;0
;tET6;6;2000;ET;6;1367;1
;tET3;4;2000;ET;6;1242;1
