tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;4;3000;TT;7;3000;0
;tTT1;4;4000;TT;7;4000;0
;tTT2;71;3000;TT;7;3000;0
;tTT3;24;2000;TT;7;2000;0
;tTT4;3;2000;TT;7;2000;0
;tTT5;33;2000;TT;7;2000;0
;tTT6;198;4000;TT;7;4000;0
;tTT7;6;4000;TT;7;4000;0
;tTT8;12;4000;TT;7;4000;0
;tTT9;325;4000;TT;7;4000;0
;tTT10;49;2000;TT;7;2000;0
;tTT11;15;2000;TT;7;2000;0
;tTT12;73;4000;TT;7;4000;0
;tTT13;45;4000;TT;7;4000;0
;tTT14;72;4000;TT;7;4000;0
;tTT15;121;4000;TT;7;4000;0
;tTT16;156;4000;TT;7;4000;0
;tTT17;7;2000;TT;7;2000;0
;tTT18;10;4000;TT;7;4000;0
;tTT19;41;2000;TT;7;2000;0
;tTT20;81;3000;TT;7;3000;0
;tTT21;80;3000;TT;7;3000;0
;tTT22;41;2000;TT;7;2000;0
;tTT23;256;4000;TT;7;4000;0
;tTT24;72;4000;TT;7;4000;0
;tTT25;24;4000;TT;7;4000;0
;tTT26;72;2000;TT;7;2000;0
;tTT27;36;4000;TT;7;4000;0
;tTT28;74;4000;TT;7;4000;0
;tTT29;26;2000;TT;7;2000;0
;tET2;2;4000;ET;0;3657;2
;tET8;18;4000;ET;0;3631;1
;tET6;39;4000;ET;0;3062;1
;tET3;10;4000;ET;0;2950;0
;tET16;11;3000;ET;0;2781;0
;tET12;7;3000;ET;1;2745;0
;tET9;17;3000;ET;1;2697;0
;tET7;44;4000;ET;2;2375;0
;tET17;5;3000;ET;2;2364;0
;tET4;24;4000;ET;2;2282;0
;tET13;64;3000;ET;2;2178;1
;tET15;4;2000;ET;3;1952;0
;tET19;13;2000;ET;3;1907;1
;tET14;1;3000;ET;3;1749;0
;tET18;1;2000;ET;3;1749;0
;tET5;17;2000;ET;4;1589;1
;tET0;5;3000;ET;4;1564;0
;tET11;16;2000;ET;5;1549;0
;tET1;4;2000;ET;6;1338;0
;tET10;11;2000;ET;6;1212;0
