tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;43;4000;TT;7;4000;0
;tTT1;6;4000;TT;7;4000;0
;tTT2;61;4000;TT;7;4000;0
;tTT3;15;4000;TT;7;4000;0
;tTT4;91;4000;TT;7;4000;0
;tTT5;9;3000;TT;7;3000;0
;tTT6;12;4000;TT;7;4000;0
;tTT7;85;3000;TT;7;3000;0
;tTT8;4;4000;TT;7;4000;0
;tTT9;29;4000;TT;7;4000;0
;tTT10;82;4000;TT;7;4000;0
;tTT11;75;4000;TT;7;4000;0
;tTT12;46;2000;TT;7;2000;0
;tTT13;45;3000;TT;7;3000;0
;tTT14;52;4000;TT;7;4000;0
;tTT15;30;4000;TT;7;4000;0
;tTT16;12;2000;TT;7;2000;0
;tTT17;42;4000;TT;7;4000;0
;tTT18;73;3000;TT;7;3000;0
;tTT19;65;4000;TT;7;4000;0
;tTT20;59;2000;TT;7;2000;0
;tTT21;44;2000;TT;7;2000;0
;tTT22;11;4000;TT;7;4000;0
;tTT23;82;4000;TT;7;4000;0
;tTT24;3;3000;TT;7;3000;0
;tTT25;21;3000;TT;7;3000;0
;tTT26;69;4000;TT;7;4000;0
;tTT27;4;4000;TT;7;4000;0
;tTT28;4;4000;TT;7;4000;0
;tTT29;102;2000;TT;7;2000;0
;tET5;227;4000;ET;0;3913;1
;tET6;267;4000;ET;0;3873;0
;tET12;114;4000;ET;0;3550;0
;tET4;114;4000;ET;1;3470;0
;tET17;32;4000;ET;1;3190;0
;tET1;37;4000;ET;1;3083;1
;tET10;5;3000;ET;1;2808;0
;tET15;7;4000;ET;2;2777;0
;tET16;37;4000;ET;2;2653;0
;tET13;247;4000;ET;2;2638;0
;tET9;70;2000;ET;3;1947;0
;tET0;64;3000;ET;3;1871;0
;tET7;20;2000;ET;3;1859;0
;tET19;43;2000;ET;3;1715;0
;tET11;85;2000;ET;4;1605;0
;tET3;116;3000;ET;5;1595;0
;tET2;49;2000;ET;5;1592;1
;tET14;18;2000;ET;5;1158;0
;tET18;37;2000;ET;6;1059;0
;tET8;22;2000;ET;6;1019;0
