tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;49;4000;TT;7;4000;0
;tTT1;120;4000;TT;7;4000;0
;tTT2;24;2000;TT;7;2000;0
;tTT3;11;2000;TT;7;2000;0
;tTT4;31;3000;TT;7;3000;0
;tTT5;29;3000;TT;7;3000;0
;tTT6;17;3000;TT;7;3000;0
;tTT7;94;4000;TT;7;4000;0
;tTT8;16;2000;TT;7;2000;0
;tTT9;95;3000;TT;7;3000;0
;tTT10;5;4000;TT;7;4000;0
;tTT11;102;3000;TT;7;3000;0
;tTT12;28;2000;TT;7;2000;0
;tTT13;59;4000;TT;7;4000;0
;tTT14;11;2000;TT;7;2000;0
;tTT15;44;4000;TT;7;4000;0
;tTT16;18;4000;TT;7;4000;0
;tTT17;9;3000;TT;7;3000;0
;tTT18;14;4000;TT;7;4000;0
;tTT19;129;4000;TT;7;4000;0
;tTT20;61;3000;TT;7;3000;0
;tTT21;20;2000;TT;7;2000;0
;tTT22;60;4000;TT;7;4000;0
;tTT23;3;4000;TT;7;4000;0
;tTT24;5;2000;TT;7;2000;0
;tTT25;43;2000;TT;7;2000;0
;tTT26;52;2000;TT;7;2000;0
;tTT27;55;3000;TT;7;3000;0
;tTT28;11;3000;TT;7;3000;0
;tTT29;43;3000;TT;7;3000;0
;tET17;87;4000;ET;0;3884;1
;tET9;33;4000;ET;0;3588;1
;tET12;174;4000;ET;0;3496;0
;tET10;12;4000;ET;0;3172;0
;tET2;2;4000;ET;1;2755;0
;tET6;117;4000;ET;1;2693;0
;tET15;32;3000;ET;1;2266;0
;tET5;55;4000;ET;2;2096;0
;tET1;172;3000;ET;2;1996;1
;tET18;69;3000;ET;3;1950;0
;tET14;150;3000;ET;3;1947;0
;tET3;86;3000;ET;3;1921;0
;tET13;127;2000;ET;3;1914;0
;tET19;1;3000;ET;4;1874;0
;tET16;11;2000;ET;4;1854;0
;tET0;78;2000;ET;4;1681;1
;tET8;157;3000;ET;4;1676;0
;tET11;100;2000;ET;5;1470;0
;tET4;4;2000;ET;6;1308;0
;tET7;3;2000;ET;6;1103;0
