tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;45;3000;TT;7;3000;0
;tTT1;1;2000;TT;7;2000;0
;tTT2;2;2000;TT;7;2000;0
;tTT3;164;4000;TT;7;4000;0
;tTT4;18;2000;TT;7;2000;0
;tTT5;10;4000;TT;7;4000;0
;tTT6;54;3000;TT;7;3000;0
;tTT7;73;3000;TT;7;3000;0
;tTT8;81;3000;TT;7;3000;0
;tTT9;66;3000;TT;7;3000;0
;tTT10;42;4000;TT;7;4000;0
;tTT11;9;3000;TT;7;3000;0
;tTT12;24;2000;TT;7;2000;0
;tTT13;1;3000;TT;7;3000;0
;tTT14;20;3000;TT;7;3000;0
;tTT15;43;4000;TT;7;4000;0
;tTT16;8;2000;TT;7;2000;0
;tTT17;131;3000;TT;7;3000;0
;tTT18;39;4000;TT;7;4000;0
;tTT19;396;4000;TT;7;4000;0
;tTT20;7;2000;TT;7;2000;0
;tTT21;14;4000;TT;7;4000;0
;tTT22;17;3000;TT;7;3000;0
;tTT23;94;3000;TT;7;3000;0
;tTT24;85;3000;TT;7;3000;0
;tTT25;96;4000;TT;7;4000;0
;tTT26;142;3000;TT;7;3000;0
;tTT27;77;3000;TT;7;3000;0
;tTT28;249;4000;TT;7;4000;0
;tTT29;40;3000;TT;7;3000;0
;tET17;26;4000;ET;0;3942;3
;tET4;27;4000;ET;0;3861;2
;tET6;30;4000;ET;1;3637;1
;tET5;22;4000;ET;1;3468;0
;tET13;8;3000;ET;2;2992;0
;tET12;5;3000;ET;2;2963;0
;tET9;36;3000;ET;2;2911;0
;tET7;164;4000;ET;2;2801;0
;tET11;2;3000;ET;2;2647;0
;tET1;2;3000;ET;2;2645;0
;tET19;60;4000;ET;2;2516;0
;tET8;15;4000;ET;3;2281;0
;tET3;10;4000;ET;4;2222;1
;tET2;25;3000;ET;5;2160;0
;tET14;1;3000;ET;5;2159;2
;tET10;5;4000;ET;5;2150;2
;tET15;43;2000;ET;5;1916;3
;tET0;28;2000;ET;5;1712;0
;tET16;79;2000;ET;6;1143;0
;tET18;23;2000;ET;6;1054;0
