tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;25;2000;TT;7;2000;0
;tTT1;81;4000;TT;7;4000;0
;tTT2;40;2000;TT;7;2000;0
;tTT3;134;3000;TT;7;3000;0
;tTT4;28;3000;TT;7;3000;0
;tTT5;102;3000;TT;7;3000;0
;tTT6;42;4000;TT;7;4000;0
;tTT7;161;4000;TT;7;4000;0
;tTT8;55;3000;TT;7;3000;0
;tTT9;37;4000;TT;7;4000;0
;tTT10;98;4000;TT;7;4000;0
;tTT11;7;3000;TT;7;3000;0
;tTT12;83;4000;TT;7;4000;0
;tTT13;5;2000;TT;7;2000;0
;tTT14;310;4000;TT;7;4000;0
;tTT15;15;3000;TT;7;3000;0
;tTT16;28;4000;TT;7;4000;0
;tTT17;32;4000;TT;7;4000;0
;tTT18;85;3000;TT;7;3000;0
;tTT19;4;3000;TT;7;3000;0
;tTT20;118;4000;TT;7;4000;0
;tTT21;13;4000;TT;7;4000;0
;tTT22;75;2000;TT;7;2000;0
;tTT23;40;2000;TT;7;2000;0
;tTT24;57;2000;TT;7;2000;0
;tTT25;58;2000;TT;7;2000;0
;tTT26;9;3000;TT;7;3000;0
;tTT27;11;4000;TT;7;4000;0
;tTT28;106;2000;TT;7;2000;0
;tTT29;7;3000;TT;7;3000;0
;tET18;147;4000;ET;0;3534;2
;tET16;31;3000;ET;0;2879;1
;tET5;45;3000;ET;1;2853;0
;tET1;61;3000;ET;2;2728;0
;tET4;5;4000;ET;2;2544;1
;tET12;102;4000;ET;2;2432;2
;tET6;22;3000;ET;2;2408;1
;tET14;26;4000;ET;2;2384;0
;tET13;150;4000;ET;3;2260;1
;tET2;54;3000;ET;3;2243;0
;tET9;11;3000;ET;3;2074;2
;tET0;93;3000;ET;4;1863;0
;tET3;45;3000;ET;4;1774;0
;tET19;15;2000;ET;4;1716;0
;tET15;23;3000;ET;4;1558;0
;tET11;13;2000;ET;4;1486;0
;tET10;6;2000;ET;5;1453;0
;tET8;7;2000;ET;6;1360;0
;tET7;69;2000;ET;6;1331;0
;tET17;25;2000;ET;6;1118;0
