tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;16;4000;TT;7;4000;0
;tTT1;28;2000;TT;7;2000;0
;tTT2;35;4000;TT;7;4000;0
;tTT3;41;4000;TT;7;4000;0
;tTT4;5;4000;TT;7;4000;0
;tTT5;53;4000;TT;7;4000;0
;tTT6;46;2000;TT;7;2000;0
;tTT7;2;4000;TT;7;4000;0
;tTT8;59;3000;TT;7;3000;0
;tTT9;25;2000;TT;7;2000;0
;tTT10;10;4000;TT;7;4000;0
;tTT11;21;4000;TT;7;4000;0
;tTT12;19;4000;TT;7;4000;0
;tTT13;6;3000;TT;7;3000;0
;tTT14;10;3000;TT;7;3000;0
;tTT15;45;3000;TT;7;3000;0
;tTT16;37;2000;TT;7;2000;0
;tTT17;10;2000;TT;7;2000;0
;tTT18;20;2000;TT;7;2000;0
;tTT19;46;2000;TT;7;2000;0
;tTT20;23;4000;TT;7;4000;0
;tTT21;65;2000;TT;7;2000;0
;tTT22;11;2000;TT;7;2000;0
;tTT23;46;3000;TT;7;3000;0
;tTT24;2;2000;TT;7;2000;0
;tTT25;4;3000;TT;7;3000;0
;tTT26;14;2000;TT;7;2000;0
;tTT27;24;2000;TT;7;2000;0
;tTT28;65;4000;TT;7;4000;0
;tTT29;41;3000;TT;7;3000;0
;tET2;65;4000;ET;0;3884;3
;tET8;30;4000;ET;0;3727;2
;tET12;198;4000;ET;0;3319;1
;tET17;37;4000;ET;1;3139;0
;tET3;60;3000;ET;1;2991;3
;tET0;42;3000;ET;1;2974;3
;tET13;216;4000;ET;1;2912;0
;tET11;153;4000;ET;1;2502;0
;tET15;146;3000;ET;2;2440;1
;tET18;12;3000;ET;3;2331;0
;tET4;36;3000;ET;3;2093;0
;tET19;31;4000;ET;3;2052;2
;tET9;35;2000;ET;4;1995;1
;tET5;37;3000;ET;4;1990;0
;tET14;26;2000;ET;4;1772;0
;tET10;150;3000;ET;6;1685;0
;tET1;18;2000;ET;6;1593;0
;tET7;25;2000;ET;6;1416;0
;tET16;10;2000;ET;6;1008;0
;tET6;7;2000;ET;6;1006;0
