tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;19;2000;TT;7;2000;0
;tTT1;14;3000;TT;7;3000;0
;tTT2;60;3000;TT;7;3000;0
;tTT3;7;2000;TT;7;2000;0
;tTT4;10;4000;TT;7;4000;0
;tTT5;21;2000;TT;7;2000;0
;tTT6;2;4000;TT;7;4000;0
;tTT7;54;4000;TT;7;4000;0
;tTT8;36;2000;TT;7;2000;0
;tTT9;18;2000;TT;7;2000;0
;tTT10;26;3000;TT;7;3000;0
;tTT11;17;2000;TT;7;2000;0
;tTT12;6;2000;TT;7;2000;0
;tTT13;30;3000;TT;7;3000;0
;tTT14;26;4000;TT;7;4000;0
;tTT15;22;4000;TT;7;4000;0
;tTT16;7;3000;TT;7;3000;0
;tTT17;38;3000;TT;7;3000;0
;tTT18;26;3000;TT;7;3000;0
;tTT19;14;3000;TT;7;3000;0
;tTT20;9;3000;TT;7;3000;0
;tTT21;51;2000;TT;7;2000;0
;tTT22;119;4000;TT;7;4000;0
;tTT23;9;3000;TT;7;3000;0
;tTT24;7;2000;TT;7;2000;0
;tTT25;144;4000;TT;7;4000;0
;tTT26;23;3000;TT;7;3000;0
;tTT27;30;2000;TT;7;2000;0
;tTT28;37;3000;TT;7;3000;0
;tTT29;25;3000;TT;7;3000;0
;tET14;26;4000;ET;0;3989;2
;tET8;17;4000;ET;0;3596;1
;tET18;22;3000;ET;0;2965;0
;tET1;28;3000;ET;0;2863;0
;tET9;52;3000;ET;0;2748;0
;tET3;56;4000;ET;0;2616;0
;tET7;124;3000;ET;0;2159;0
;tET19;33;4000;ET;1;2128;0
;tET17;96;3000;ET;1;2023;0
;tET2;36;2000;ET;2;1959;1
;tET12;4;2000;ET;2;1930;0
;tET11;39;3000;ET;3;1914;0
;tET6;23;2000;ET;3;1912;0
;tET5;58;2000;ET;3;1903;2
;tET16;133;2000;ET;4;1723;0
;tET4;96;3000;ET;4;1696;0
;tET15;7;2000;ET;4;1605;0
;tET0;2;3000;ET;4;1581;2
;tET10;172;2000;ET;5;1222;0
;tET13;2;2000;ET;5;1140;0
