tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;2;4000;TT;7;4000;0
;tTT1;18;3000;TT;7;3000;0
;tTT2;1;3000;TT;7;3000;0
;tTT3;12;2000;TT;7;2000;0
;tTT4;12;3000;TT;7;3000;0
;tTT5;21;4000;TT;7;4000;0
;tTT6;4;3000;TT;7;3000;0
;tTT7;5;3000;TT;7;3000;0
;tTT8;4;2000;TT;7;2000;0
;tTT9;2;2000;TT;7;2000;0
;tTT10;5;2000;TT;7;2000;0
;tTT11;41;3000;TT;7;3000;0
;tTT12;2;3000;TT;7;3000;0
;tTT13;1;3000;TT;7;3000;0
;tTT14;11;3000;TT;7;3000;0
;tTT15;3;3000;TT;7;3000;0
;tTT16;4;4000;TT;7;4000;0
;tTT17;10;3000;TT;7;3000;0
;tTT18;5;2000;TT;7;2000;0
;tTT19;48;4000;TT;7;4000;0
;tTT20;1;3000;TT;7;3000;0
;tTT21;10;3000;TT;7;3000;0
;tTT22;7;2000;TT;7;2000;0
;tTT23;13;2000;TT;7;2000;0
;tTT24;6;3000;TT;7;3000;0
;tTT25;8;3000;TT;7;3000;0
;tTT26;2;2000;TT;7;2000;0
;tTT27;14;4000;TT;7;4000;0
;tTT28;24;2000;TT;7;2000;0
;tTT29;6;2000;TT;7;2000;0
;tET15;17;4000;ET;0;3589;2
;tET0;14;4000;ET;0;3466;1
;tET3;2;4000;ET;1;2796;0
;tET2;30;4000;ET;1;2770;0
;tET11;51;3000;ET;1;2746;1
;tET14;98;3000;ET;1;2686;0
;tET17;29;3000;ET;2;2629;0
;tET4;10;3000;ET;2;2546;0
;tET12;29;4000;ET;3;2497;0
;tET10;51;3000;ET;3;2415;0
;tET6;16;4000;ET;3;2178;0
;tET16;33;3000;ET;3;2092;1
;tET7;25;2000;ET;4;1888;1
;tET9;86;3000;ET;4;1869;1
;tET8;29;2000;ET;5;1727;1
;tET1;13;2000;ET;5;1699;2
;tET18;6;2000;ET;5;1493;0
;tET5;19;2000;ET;6;1444;0
;tET13;20;2000;ET;6;1373;0
;tET19;3;2000;ET;6;1095;0
