tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;10;2000;TT;7;2000;0
;tTT1;16;3000;TT;7;3000;0
;tTT2;2;2000;TT;7;2000;0
;tTT3;30;2000;TT;7;2000;0
;tTT4;15;3000;TT;7;3000;0
;tTT5;20;3000;TT;7;3000;0
;tTT6;83;3000;TT;7;3000;0
;tTT7;7;2000;TT;7;2000;0
;tTT8;6;2000;TT;7;2000;0
;tTT9;3;4000;TT;7;4000;0
;tTT10;20;4000;TT;7;4000;0
;tTT11;108;4000;TT;7;4000;0
;tTT12;7;4000;TT;7;4000;0
;tTT13;122;3000;TT;7;3000;0
;tTT14;4;2000;TT;7;2000;0
;tTT15;13;3000;TT;7;3000;0
;tTT16;29;4000;TT;7;4000;0
;tTT17;6;3000;TT;7;3000;0
;tTT18;25;3000;TT;7;3000;0
;tTT19;12;2000;TT;7;2000;0
;tTT20;57;3000;TT;7;3000;0
;tTT21;2;2000;TT;7;2000;0
;tTT22;16;3000;TT;7;3000;0
;tTT23;30;4000;TT;7;4000;0
;tTT24;30;4000;TT;7;4000;0
;tTT25;42;3000;TT;7;3000;0
;tTT26;78;4000;TT;7;4000;0
;tTT27;83;4000;TT;7;4000;0
;tTT28;59;3000;TT;7;3000;0
;tTT29;28;2000;TT;7;2000;0
;tET7;3;4000;ET;0;3759;2
;tET4;21;4000;ET;1;3646;1
;tET2;167;4000;ET;1;3536;0
;tET18;43;4000;ET;1;3375;1
;tET12;18;4000;ET;2;3190;0
;tET13;38;4000;ET;2;3051;0
;tET11;281;3000;ET;2;2651;2
;tET15;53;3000;ET;3;2575;2
;tET9;14;3000;ET;3;2466;0
;tET8;47;3000;ET;3;2399;0
;tET6;33;3000;ET;4;2379;0
;tET19;246;3000;ET;4;2353;0
;tET16;30;4000;ET;4;2308;0
;tET1;27;2000;ET;4;1997;0
;tET3;81;3000;ET;4;1996;1
;tET5;35;2000;ET;5;1956;2
;tET17;133;3000;ET;5;1750;2
;tET10;7;2000;ET;5;1542;0
;tET14;76;2000;ET;5;1141;0
;tET0;110;2000;ET;6;1139;0
