tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;2;2000;TT;7;2000;0
;tTT1;8;2000;TT;7;2000;0
;tTT2;12;3000;TT;7;3000;0
;tTT3;12;3000;TT;7;3000;0
;tTT4;4;3000;TT;7;3000;0
;tTT5;1;3000;TT;7;3000;0
;tTT6;1;3000;TT;7;3000;0
;tTT7;2;3000;TT;7;3000;0
;tTT8;8;4000;TT;7;4000;0
;tTT9;23;2000;TT;7;2000;0
;tTT10;2;4000;TT;7;4000;0
;tTT11;36;3000;TT;7;3000;0
;tTT12;2;2000;TT;7;2000;0
;tTT13;17;3000;TT;7;3000;0
;tTT14;15;4000;TT;7;4000;0
;tTT15;8;2000;TT;7;2000;0
;tTT16;11;3000;TT;7;3000;0
;tTT17;3;3000;TT;7;3000;0
;tTT18;9;4000;TT;7;4000;0
;tTT19;7;2000;TT;7;2000;0
;tTT20;17;4000;TT;7;4000;0
;tTT21;6;4000;TT;7;4000;0
;tTT22;1;3000;TT;7;3000;0
;tTT23;40;3000;TT;7;3000;0
;tTT24;15;3000;TT;7;3000;0
;tTT25;8;4000;TT;7;4000;0
;tTT26;3;2000;TT;7;2000;0
;tTT27;4;2000;TT;7;2000;0
;tTT28;13;2000;TT;7;2000;0
;tTT29;5;3000;TT;7;3000;0
;tET13;279;4000;ET;0;3617;1
;tET14;104;4000;ET;0;3457;0
;tET0;86;4000;ET;1;3387;1
;tET3;69;4000;ET;1;3370;1
;tET8;120;4000;ET;1;3306;0
;tET17;232;4000;ET;1;3044;0
;tET18;115;3000;ET;1;2674;0
;tET6;39;4000;ET;2;2327;0
;tET10;57;3000;ET;3;2278;0
;tET12;46;3000;ET;3;2250;0
;tET5;140;3000;ET;3;2019;0
;tET7;67;2000;ET;4;1928;0
;tET16;75;2000;ET;5;1902;0
;tET11;196;3000;ET;5;1885;0
;tET19;44;2000;ET;5;1869;0
;tET2;17;3000;ET;5;1849;0
;tET4;37;3000;ET;6;1737;0
;tET1;1;2000;ET;6;1597;0
;tET15;57;2000;ET;6;1069;0
;tET9;93;2000;ET;6;1047;0
