tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;6;2000;TT;7;2000;0
;tTT1;20;4000;TT;7;4000;0
;tTT2;14;3000;TT;7;3000;0
;tTT3;10;2000;TT;7;2000;0
;tTT4;4;2000;TT;7;2000;0
;tTT5;3;4000;TT;7;4000;0
;tTT6;6;3000;TT;7;3000;0
;tTT7;24;4000;TT;7;4000;0
;tTT8;6;4000;TT;7;4000;0
;tTT9;10;4000;TT;7;4000;0
;tTT10;21;4000;TT;7;4000;0
;tTT11;1;3000;TT;7;3000;0
;tTT12;22;4000;TT;7;4000;0
;tTT13;3;2000;TT;7;2000;0
;tTT14;8;2000;TT;7;2000;0
;tTT15;10;2000;TT;7;2000;0
;tTT16;16;4000;TT;7;4000;0
;tTT17;8;3000;TT;7;3000;0
;tTT18;7;4000;TT;7;4000;0
;tTT19;11;4000;TT;7;4000;0
;tTT20;6;2000;TT;7;2000;0
;tTT21;4;2000;TT;7;2000;0
;tTT22;20;3000;TT;7;3000;0
;tTT23;3;4000;TT;7;4000;0
;tTT24;23;2000;TT;7;2000;0
;tTT25;5;2000;TT;7;2000;0
;tTT26;4;3000;TT;7;3000;0
;tTT27;7;2000;TT;7;2000;0
;tTT28;22;4000;TT;7;4000;0
;tTT29;12;4000;TT;7;4000;0
;tET5;7;4000;ET;0;3454;1
;tET1;13;3000;ET;0;2990;0
;tET8;259;3000;ET;1;2976;0
;tET11;165;4000;ET;1;2917;0
;tET16;94;3000;ET;1;2827;0
;tET0;221;3000;ET;1;2775;0
;tET6;117;3000;ET;2;2771;0
;tET10;19;3000;ET;2;2749;0
;tET13;49;3000;ET;2;2690;1
;tET18;20;4000;ET;3;2621;0
;tET9;110;3000;ET;3;2483;0
;tET12;21;3000;ET;3;2423;0
;tET7;182;4000;ET;3;2312;0
;tET17;441;3000;ET;3;2040;0
;tET3;14;2000;ET;3;1984;0
;tET2;10;3000;ET;3;1596;0
;tET4;23;2000;ET;3;1465;0
;tET19;35;2000;ET;4;1305;1
;tET15;19;2000;ET;6;1233;0
;tET14;26;2000;ET;6;1073;0
