tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;127;4000;TT;7;4000;0
;tTT1;11;4000;TT;7;4000;0
;tTT2;8;4000;TT;7;4000;0
;tTT3;16;2000;TT;7;2000;0
;tTT4;16;2000;TT;7;2000;0
;tTT5;25;3000;TT;7;3000;0
;tTT6;15;2000;TT;7;2000;0
;tTT7;63;4000;TT;7;4000;0
;tTT8;27;3000;TT;7;3000;0
;tTT9;2;2000;TT;7;2000;0
;tTT10;14;3000;TT;7;3000;0
;tTT11;77;4000;TT;7;4000;0
;tTT12;2;3000;TT;7;3000;0
;tTT13;19;2000;TT;7;2000;0
;tTT14;6;3000;TT;7;3000;0
;tTT15;18;3000;TT;7;3000;0
;tTT16;16;3000;TT;7;3000;0
;tTT17;2;3000;TT;7;3000;0
;tTT18;14;2000;TT;7;2000;0
;tTT19;4;4000;TT;7;4000;0
;tTT20;32;4000;TT;7;4000;0
;tTT21;1;2000;TT;7;2000;0
;tTT22;2;2000;TT;7;2000;0
;tTT23;28;4000;TT;7;4000;0
;tTT24;5;3000;TT;7;3000;0
;tTT25;26;2000;TT;7;2000;0
;tTT26;14;3000;TT;7;3000;0
;tTT27;13;4000;TT;7;4000;0
;tTT28;32;2000;TT;7;2000;0
;tTT29;1;4000;TT;7;4000;0
;tET13;45;4000;ET;0;3618;3
;tET15;100;4000;ET;0;3525;2
;tET9;82;4000;ET;0;3434;1
;tET12;64;3000;ET;0;2834;0
;tET10;41;4000;ET;1;2553;0
;tET18;111;3000;ET;1;2502;0
;tET14;16;3000;ET;1;2237;0
;tET0;28;3000;ET;1;2142;0
;tET2;41;3000;ET;1;1983;0
;tET17;10;2000;ET;2;1945;1
;tET19;15;3000;ET;2;1728;0
;tET3;62;3000;ET;2;1644;0
;tET8;72;3000;ET;2;1620;0
;tET11;30;2000;ET;3;1586;0
;tET4;42;3000;ET;4;1543;0
;tET7;2;2000;ET;4;1397;0
;tET1;35;2000;ET;5;1217;0
;tET6;48;2000;ET;5;1181;0
;tET16;40;2000;ET;6;1174;0
;tET5;8;2000;ET;6;1055;0
