tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;17;4000;TT;7;4000;0
;tTT1;13;3000;TT;7;3000;0
;tTT2;15;4000;TT;7;4000;0
;tTT3;46;4000;TT;7;4000;0
;tTT4;1;2000;TT;7;2000;0
;tTT5;31;3000;TT;7;3000;0
;tTT6;6;2000;TT;7;2000;0
;tTT7;18;3000;TT;7;3000;0
;tTT8;2;3000;TT;7;3000;0
;tTT9;7;4000;TT;7;4000;0
;tTT10;5;2000;TT;7;2000;0
;tTT11;2;3000;TT;7;3000;0
;tTT12;10;4000;TT;7;4000;0
;tTT13;8;2000;TT;7;2000;0
;tTT14;63;3000;TT;7;3000;0
;tTT15;4;3000;TT;7;3000;0
;tTT16;18;3000;TT;7;3000;0
;tTT17;8;4000;TT;7;4000;0
;tTT18;45;4000;TT;7;4000;0
;tTT19;27;3000;TT;7;3000;0
;tTT20;1;3000;TT;7;3000;0
;tTT21;26;3000;TT;7;3000;0
;tTT22;113;4000;TT;7;4000;0
;tTT23;15;2000;TT;7;2000;0
;tTT24;112;4000;TT;7;4000;0
;tTT25;30;3000;TT;7;3000;0
;tTT26;26;3000;TT;7;3000;0
;tTT27;7;2000;TT;7;2000;0
;tTT28;1;3000;TT;7;3000;0
;tTT29;17;4000;TT;7;4000;0
;tET3;140;4000;ET;0;3467;3
;tET18;15;3000;ET;0;2994;2
;tET1;135;4000;ET;0;2927;1
;tET8;39;4000;ET;1;2698;0
;tET12;29;4000;ET;1;2579;2
;tET15;17;3000;ET;1;2559;2
;tET0;18;3000;ET;2;2492;0
;tET10;79;3000;ET;3;2388;0
;tET5;147;4000;ET;3;2383;0
;tET2;55;4000;ET;3;2251;0
;tET17;47;4000;ET;4;2248;0
;tET16;26;3000;ET;4;2195;2
;tET4;38;3000;ET;4;2125;0
;tET7;30;3000;ET;4;2093;3
;tET14;168;3000;ET;5;1809;0
;tET13;9;2000;ET;5;1720;2
;tET6;30;2000;ET;6;1541;0
;tET9;2;2000;ET;6;1473;0
;tET11;2;2000;ET;6;1198;0
;tET19;8;2000;ET;6;1137;0
