tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;12;3000;TT;7;3000;0
;tTT1;4;4000;TT;7;4000;0
;tTT2;3;2000;TT;7;2000;0
;tTT3;5;3000;TT;7;3000;0
;tTT4;5;2000;TT;7;2000;0
;tTT5;3;2000;TT;7;2000;0
;tTT6;6;2000;TT;7;2000;0
;tTT7;3;3000;TT;7;3000;0
;tTT8;59;2000;TT;7;2000;0
;tTT9;22;2000;TT;7;2000;0
;tTT10;7;4000;TT;7;4000;0
;tTT11;7;3000;TT;7;3000;0
;tTT12;9;3000;TT;7;3000;0
;tTT13;27;2000;TT;7;2000;0
;tTT14;7;2000;TT;7;2000;0
;tTT15;31;4000;TT;7;4000;0
;tTT16;10;3000;TT;7;3000;0
;tTT17;7;2000;TT;7;2000;0
;tTT18;71;4000;TT;7;4000;0
;tTT19;9;3000;TT;7;3000;0
;tTT20;35;4000;TT;7;4000;0
;tTT21;27;2000;TT;7;2000;0
;tTT22;4;3000;TT;7;3000;0
;tTT23;29;3000;TT;7;3000;0
;tTT24;12;2000;TT;7;2000;0
;tTT25;5;2000;TT;7;2000;0
;tTT26;6;3000;TT;7;3000;0
;tTT27;37;3000;TT;7;3000;0
;tTT28;23;2000;TT;7;2000;0
;tTT29;46;2000;TT;7;2000;0
;tET6;142;4000;ET;0;3940;1
;tET19;1;4000;ET;0;3301;0
;tET10;5;4000;ET;0;3066;0
;tET17;20;4000;ET;0;3019;0
;tET15;35;4000;ET;0;2962;0
;tET14;4;3000;ET;0;2879;0
;tET16;193;4000;ET;0;2699;1
;tET2;38;3000;ET;1;2129;0
;tET1;79;4000;ET;1;2087;0
;tET18;25;3000;ET;2;2035;1
;tET4;66;3000;ET;2;1922;0
;tET3;13;3000;ET;2;1790;0
;tET7;27;3000;ET;2;1732;0
;tET8;27;3000;ET;2;1680;1
;tET0;36;2000;ET;2;1493;0
;tET9;13;2000;ET;3;1402;1
;tET13;95;2000;ET;4;1307;0
;tET12;14;2000;ET;4;1279;0
;tET5;22;2000;ET;5;1271;0
;tET11;56;2000;ET;5;1155;0
