tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;42;4000;TT;7;4000;0
;tTT1;4;2000;TT;7;2000;0
;tTT2;17;3000;TT;7;3000;0
;tTT3;7;2000;TT;7;2000;0
;tTT4;61;4000;TT;7;4000;0
;tTT5;6;4000;TT;7;4000;0
;tTT6;15;3000;TT;7;3000;0
;tTT7;38;2000;TT;7;2000;0
;tTT8;18;4000;TT;7;4000;0
;tTT9;59;4000;TT;7;4000;0
;tTT10;7;2000;TT;7;2000;0
;tTT11;29;3000;TT;7;3000;0
;tTT12;3;2000;TT;7;2000;0
;tTT13;16;3000;TT;7;3000;0
;tTT14;24;3000;TT;7;3000;0
;tTT15;39;3000;TT;7;3000;0
;tTT16;56;2000;TT;7;2000;0
;tTT17;17;4000;TT;7;4000;0
;tTT18;12;4000;TT;7;4000;0
;tTT19;22;3000;TT;7;3000;0
;tTT20;3;4000;TT;7;4000;0
;tTT21;15;2000;TT;7;2000;0
;tTT22;28;4000;TT;7;4000;0
;tTT23;3;2000;TT;7;2000;0
;tTT24;4;3000;TT;7;3000;0
;tTT25;3;3000;TT;7;3000;0
;tTT26;4;2000;TT;7;2000;0
;tTT27;18;3000;TT;7;3000;0
;tTT28;46;4000;TT;7;4000;0
;tTT29;6;2000;TT;7;2000;0
;tET14;4;4000;ET;0;3822;2
;tET12;225;4000;ET;0;3709;1
;tET3;1;4000;ET;0;3502;0
;tET6;68;4000;ET;0;3247;0
;tET16;103;4000;ET;1;3053;0
;tET9;45;4000;ET;2;3017;1
;tET8;34;3000;ET;2;2885;1
;tET1;20;4000;ET;2;2850;1
;tET11;36;3000;ET;2;2817;2
;tET15;3;4000;ET;2;2715;2
;tET5;83;4000;ET;2;2680;0
;tET2;54;3000;ET;4;2569;0
;tET17;29;3000;ET;4;2499;2
;tET0;125;3000;ET;4;2310;0
;tET10;9;3000;ET;4;2075;0
;tET19;1;3000;ET;5;1940;0
;tET18;67;2000;ET;5;1835;0
;tET7;36;2000;ET;6;1755;0
;tET13;10;2000;ET;6;1477;0
;tET4;26;2000;ET;6;1456;0
