tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;28;4000;TT;7;4000;0
;tTT1;15;3000;TT;7;3000;0
;tTT2;4;2000;TT;7;2000;0
;tTT3;20;4000;TT;7;4000;0
;tTT4;65;4000;TT;7;4000;0
;tTT5;40;2000;TT;7;2000;0
;tTT6;30;2000;TT;7;2000;0
;tTT7;56;4000;TT;7;4000;0
;tTT8;3;3000;TT;7;3000;0
;tTT9;35;4000;TT;7;4000;0
;tTT10;33;4000;TT;7;4000;0
;tTT11;36;3000;TT;7;3000;0
;tTT12;52;2000;TT;7;2000;0
;tTT13;11;2000;TT;7;2000;0
;tTT14;4;2000;TT;7;2000;0
;tTT15;21;3000;TT;7;3000;0
;tTT16;23;4000;TT;7;4000;0
;tTT17;14;4000;TT;7;4000;0
;tTT18;18;3000;TT;7;3000;0
;tTT19;88;4000;TT;7;4000;0
;tTT20;12;4000;TT;7;4000;0
;tTT21;38;3000;TT;7;3000;0
;tTT22;30;2000;TT;7;2000;0
;tTT23;61;4000;TT;7;4000;0
;tTT24;14;4000;TT;7;4000;0
;tTT25;58;4000;TT;7;4000;0
;tTT26;21;4000;TT;7;4000;0
;tTT27;57;4000;TT;7;4000;0
;tTT28;31;2000;TT;7;2000;0
;tTT29;29;2000;TT;7;2000;0
;tET14;38;4000;ET;0;3805;2
;tET4;29;4000;ET;0;3625;1
;tET10;11;4000;ET;1;3588;0
;tET5;2;4000;ET;2;3572;0
;tET7;44;4000;ET;2;3541;0
;tET8;54;4000;ET;2;3381;0
;tET0;63;4000;ET;2;3174;2
;tET18;74;4000;ET;2;3114;0
;tET2;48;4000;ET;3;2976;1
;tET15;55;4000;ET;3;2972;0
;tET13;36;4000;ET;3;2873;0
;tET19;1;3000;ET;3;2805;0
;tET1;8;3000;ET;3;2336;0
;tET12;10;3000;ET;4;2293;0
;tET16;1;3000;ET;4;2081;0
;tET3;1;2000;ET;5;1975;0
;tET6;97;3000;ET;5;1921;2
;tET17;14;2000;ET;5;1495;0
;tET9;29;2000;ET;5;1449;0
;tET11;57;2000;ET;6;1368;1
