tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;31;2000;TT;7;2000;0
;tTT1;11;4000;TT;7;4000;0
;tTT2;7;2000;TT;7;2000;0
;tTT3;2;3000;TT;7;3000;0
;tTT4;13;4000;TT;7;4000;0
;tTT5;46;2000;TT;7;2000;0
;tTT6;1;4000;TT;7;4000;0
;tTT7;4;2000;TT;7;2000;0
;tTT8;2;3000;TT;7;3000;0
;tTT9;2;2000;TT;7;2000;0
;tTT10;15;3000;TT;7;3000;0
;tTT11;14;3000;TT;7;3000;0
;tTT12;47;3000;TT;7;3000;0
;tTT13;75;3000;TT;7;3000;0
;tTT14;4;3000;TT;7;3000;0
;tTT15;12;3000;TT;7;3000;0
;tTT16;11;4000;TT;7;4000;0
;tTT17;7;2000;TT;7;2000;0
;tTT18;33;4000;TT;7;4000;0
;tTT19;29;4000;TT;7;4000;0
;tTT20;55;2000;TT;7;2000;0
;tTT21;13;2000;TT;7;2000;0
;tTT22;6;3000;TT;7;3000;0
;tTT23;13;3000;TT;7;3000;0
;tTT24;33;4000;TT;7;4000;0
;tTT25;28;4000;TT;7;4000;0
;tTT26;5;3000;TT;7;3000;0
;tTT27;34;4000;TT;7;4000;0
;tTT28;3;3000;TT;7;3000;0
;tTT29;16;2000;TT;7;2000;0
;tET7;25;4000;ET;0;3706;2
;tET1;113;4000;ET;0;3372;1
;tET15;9;4000;ET;0;3127;0
;tET19;30;4000;ET;0;3110;0
;tET18;10;3000;ET;0;2948;0
;tET13;50;4000;ET;0;2844;0
;tET3;47;3000;ET;1;2838;2
;tET17;8;3000;ET;1;2076;0
;tET9;17;3000;ET;1;2064;0
;tET4;8;2000;ET;2;1927;1
;tET2;21;2000;ET;2;1877;0
;tET0;9;3000;ET;3;1804;0
;tET5;9;2000;ET;3;1746;2
;tET12;4;3000;ET;3;1583;0
;tET10;29;2000;ET;4;1555;1
;tET11;55;2000;ET;4;1458;0
;tET8;3;2000;ET;4;1433;0
;tET6;50;2000;ET;5;1343;1
;tET14;20;2000;ET;5;1278;0
;tET16;36;2000;ET;5;1270;0
