tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;66;4000;TT;7;4000;0
;tTT1;1;2000;TT;7;2000;0
;tTT2;148;4000;TT;7;4000;0
;tTT3;11;3000;TT;7;3000;0
;tTT4;1;2000;TT;7;2000;0
;tTT5;27;3000;TT;7;3000;0
;tTT6;55;3000;TT;7;3000;0
;tTT7;15;3000;TT;7;3000;0
;tTT8;10;2000;TT;7;2000;0
;tTT9;9;2000;TT;7;2000;0
;tTT10;20;3000;TT;7;3000;0
;tTT11;9;4000;TT;7;4000;0
;tTT12;7;4000;TT;7;4000;0
;tTT13;4;2000;TT;7;2000;0
;tTT14;2;4000;TT;7;4000;0
;tTT15;10;4000;TT;7;4000;0
;tTT16;17;2000;TT;7;2000;0
;tTT17;47;3000;TT;7;3000;0
;tTT18;4;4000;TT;7;4000;0
;tTT19;2;3000;TT;7;3000;0
;tTT20;1;2000;TT;7;2000;0
;tTT21;55;4000;TT;7;4000;0
;tTT22;23;3000;TT;7;3000;0
;tTT23;19;2000;TT;7;2000;0
;tTT24;26;3000;TT;7;3000;0
;tTT25;5;2000;TT;7;2000;0
;tTT26;20;3000;TT;7;3000;0
;tTT27;4;2000;TT;7;2000;0
;tTT28;29;3000;TT;7;3000;0
;tTT29;9;4000;TT;7;4000;0
;tET7;48;4000;ET;1;3970;2
;tET8;7;4000;ET;1;3862;1
;tET19;69;4000;ET;1;3686;0
;tET5;22;4000;ET;1;3425;0
;tET17;108;3000;ET;1;2838;0
;tET14;30;3000;ET;2;2831;0
;tET9;12;4000;ET;2;2715;0
;tET18;17;3000;ET;2;2517;0
;tET3;33;3000;ET;3;2484;1
;tET2;17;3000;ET;3;2444;0
;tET16;14;3000;ET;3;2378;0
;tET1;31;3000;ET;4;2012;0
;tET15;5;2000;ET;4;1796;1
;tET0;24;2000;ET;4;1632;0
;tET10;17;2000;ET;4;1572;0
;tET4;86;2000;ET;4;1506;0
;tET6;16;2000;ET;4;1347;0
;tET13;1;2000;ET;5;1247;0
;tET11;7;2000;ET;5;1216;0
;tET12;5;2000;ET;6;1012;0
