tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;22;4000;TT;7;4000;0
;tTT1;3;3000;TT;7;3000;0
;tTT2;69;3000;TT;7;3000;0
;tTT3;44;2000;TT;7;2000;0
;tTT4;4;3000;TT;7;3000;0
;tTT5;68;4000;TT;7;4000;0
;tTT6;5;4000;TT;7;4000;0
;tTT7;17;2000;TT;7;2000;0
;tTT8;70;2000;TT;7;2000;0
;tTT9;2;3000;TT;7;3000;0
;tTT10;9;3000;TT;7;3000;0
;tTT11;52;3000;TT;7;3000;0
;tTT12;50;2000;TT;7;2000;0
;tTT13;21;2000;TT;7;2000;0
;tTT14;3;4000;TT;7;4000;0
;tTT15;43;3000;TT;7;3000;0
;tTT16;14;4000;TT;7;4000;0
;tTT17;62;4000;TT;7;4000;0
;tTT18;23;2000;TT;7;2000;0
;tTT19;1;3000;TT;7;3000;0
;tTT20;15;3000;TT;7;3000;0
;tTT21;9;2000;TT;7;2000;0
;tTT22;17;2000;TT;7;2000;0
;tTT23;28;4000;TT;7;4000;0
;tTT24;27;4000;TT;7;4000;0
;tTT25;25;4000;TT;7;4000;0
;tTT26;55;4000;TT;7;4000;0
;tTT27;16;2000;TT;7;2000;0
;tTT28;20;2000;TT;7;2000;0
;tTT29;37;2000;TT;7;2000;0
;tET2;14;4000;ET;0;3812;2
;tET10;31;4000;ET;0;3011;1
;tET17;12;3000;ET;0;2888;0
;tET12;14;3000;ET;0;2779;0
;tET13;20;4000;ET;0;2576;0
;tET3;3;3000;ET;1;2212;0
;tET1;7;2000;ET;2;1798;0
;tET18;8;3000;ET;2;1777;1
;tET5;1;3000;ET;2;1718;0
;tET4;119;3000;ET;2;1625;2
;tET9;45;2000;ET;2;1606;0
;tET8;101;3000;ET;4;1588;0
;tET16;5;3000;ET;4;1565;0
;tET6;7;2000;ET;5;1493;0
;tET7;54;2000;ET;5;1445;0
;tET19;5;2000;ET;5;1422;0
;tET0;1;2000;ET;5;1303;0
;tET15;175;2000;ET;6;1236;1
;tET11;31;2000;ET;6;1220;0
;tET14;75;2000;ET;6;1097;0
