tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;53;4000;TT;7;4000;0
;tTT1;51;4000;TT;7;4000;0
;tTT2;18;3000;TT;7;3000;0
;tTT3;30;3000;TT;7;3000;0
;tTT4;22;2000;TT;7;2000;0
;tTT5;13;3000;TT;7;3000;0
;tTT6;2;3000;TT;7;3000;0
;tTT7;14;3000;TT;7;3000;0
;tTT8;11;2000;TT;7;2000;0
;tTT9;53;2000;TT;7;2000;0
;tTT10;25;4000;TT;7;4000;0
;tTT11;98;4000;TT;7;4000;0
;tTT12;27;3000;TT;7;3000;0
;tTT13;35;2000;TT;7;2000;0
;tTT14;56;4000;TT;7;4000;0
;tTT15;1;2000;TT;7;2000;0
;tTT16;14;3000;TT;7;3000;0
;tTT17;5;3000;TT;7;3000;0
;tTT18;48;2000;TT;7;2000;0
;tTT19;71;4000;TT;7;4000;0
;tTT20;29;3000;TT;7;3000;0
;tTT21;6;2000;TT;7;2000;0
;tTT22;9;3000;TT;7;3000;0
;tTT23;30;4000;TT;7;4000;0
;tTT24;79;4000;TT;7;4000;0
;tTT25;2;2000;TT;7;2000;0
;tTT26;57;3000;TT;7;3000;0
;tTT27;9;2000;TT;7;2000;0
;tTT28;10;3000;TT;7;3000;0
;tTT29;61;3000;TT;7;3000;0
;tET7;23;4000;ET;0;3216;3
;tET9;11;3000;ET;0;2893;2
;tET14;3;3000;ET;0;2876;1
;tET16;20;4000;ET;0;2833;1
;tET10;48;4000;ET;1;2784;0
;tET4;2;3000;ET;1;2783;0
;tET3;6;3000;ET;2;2781;0
;tET5;56;4000;ET;2;2611;0
;tET13;154;4000;ET;3;2571;0
;tET19;5;3000;ET;3;2414;0
;tET15;86;3000;ET;3;2288;1
;tET6;51;3000;ET;3;2187;0
;tET0;93;4000;ET;4;2094;0
;tET12;33;2000;ET;4;1972;0
;tET8;157;3000;ET;5;1787;0
;tET2;62;2000;ET;5;1718;0
;tET18;19;2000;ET;5;1467;0
;tET17;24;2000;ET;6;1408;1
;tET1;9;2000;ET;6;1207;0
;tET11;50;2000;ET;6;1106;0
