tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;44;4000;TT;7;4000;0
;tTT1;30;3000;TT;7;3000;0
;tTT2;24;4000;TT;7;4000;0
;tTT3;34;4000;TT;7;4000;0
;tTT4;34;4000;TT;7;4000;0
;tTT5;31;3000;TT;7;3000;0
;tTT6;41;2000;TT;7;2000;0
;tTT7;2;4000;TT;7;4000;0
;tTT8;27;2000;TT;7;2000;0
;tTT9;44;4000;TT;7;4000;0
;tTT10;16;3000;TT;7;3000;0
;tTT11;47;2000;TT;7;2000;0
;tTT12;23;4000;TT;7;4000;0
;tTT13;22;3000;TT;7;3000;0
;tTT14;31;4000;TT;7;4000;0
;tTT15;33;4000;TT;7;4000;0
;tTT16;4;3000;TT;7;3000;0
;tTT17;57;4000;TT;7;4000;0
;tTT18;106;3000;TT;7;3000;0
;tTT19;14;4000;TT;7;4000;0
;tTT20;46;2000;TT;7;2000;0
;tTT21;56;3000;TT;7;3000;0
;tTT22;4;4000;TT;7;4000;0
;tTT23;22;3000;TT;7;3000;0
;tTT24;36;3000;TT;7;3000;0
;tTT25;27;3000;TT;7;3000;0
;tTT26;22;3000;TT;7;3000;0
;tTT27;18;3000;TT;7;3000;0
;tTT28;4;3000;TT;7;3000;0
;tTT29;13;2000;TT;7;2000;0
;tET0;42;4000;ET;0;3978;1
;tET7;17;4000;ET;0;3976;0
;tET8;2;4000;ET;0;3923;0
;tET1;45;4000;ET;0;3734;0
;tET10;4;4000;ET;1;3053;0
;tET15;6;3000;ET;1;2974;1
;tET13;13;3000;ET;1;2733;0
;tET5;10;3000;ET;2;2513;0
;tET9;71;3000;ET;3;2455;0
;tET3;17;4000;ET;4;2195;1
;tET12;7;3000;ET;4;2125;1
;tET18;16;3000;ET;4;1960;0
;tET11;17;2000;ET;5;1912;0
;tET14;5;2000;ET;5;1810;0
;tET2;11;3000;ET;5;1739;0
;tET4;15;2000;ET;5;1710;0
;tET17;4;2000;ET;6;1614;0
;tET6;5;2000;ET;6;1352;0
;tET16;3;2000;ET;6;1171;0
;tET19;5;2000;ET;6;1125;0
